Provincia,Partido,Localidad,Link Indec,Otros,"0,256 Mbps","0,375 Mbps","0,5 Mbps","0,512 Mbps","0,625 Mbps","0,75 Mbps",1 Mbps,"1,25 Mbps","1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps",3 Mbps,"3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,"10,2 Mbps",11 Mbps,12 Mbps,"12,3 Mbps",13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,20 Mbps,"20,5 Mbps",21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,5 Mbps",26 Mbps,27 Mbps,30 Mbps,31 Mbps,32 Mbps,34 Mbps,35 Mbps,36 Mbps,38 Mbps,39 Mbps,40 Mbps,41 Mbps,45 Mbps,46 Mbps,48 Mbps,49 Mbps,50 Mbps,"50,1 Mbps","50,25 Mbps",51 Mbps,55 Mbps,58 Mbps,59 Mbps,60 Mbps,61 Mbps,62 Mbps,64 Mbps,65 Mbps,66 Mbps,70 Mbps,75 Mbps,78 Mbps,80 Mbps,83 Mbps
SANTA FE,Castellanos,Plaza Clucellas,82021270,,,,,,,,1.0,,,,,,,,,,,,288.0,,,,,,29.0,,,,,,,9.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Plaza Saguier,82021280,,,,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Presidente Roca,82021290,,,,,,,,,,,,,,,,,,,5.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Pueblo Marini,82021300,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Rafaela,82021310,3.0,,,1.0,1.0,,1.0,114.0,,,2.0,,,209.0,,3.0,151.0,,1.199,600.0,,106.0,,1.0,,480.0,,,,,41.0,,1.388,,,,165.0,,,,,,4.157,,,,,15.0,,,,,,,,1.0,,,,,,2.999,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Ramona,82021320,,,,,,,,,,,,,,,,,,,327.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,San Antonio,82021330,,,,,,,,,,,,,,,,,,,59.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,San Vicente,82021340,,,,,,,,168.0,,,,,,453.0,,,,,155.0,,,,,,,1.188,,,,,,,,,,,116.0,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Santa Clara de Saguier,82021350,,,,,,,,3.0,,,,,,4.0,,,,,218.0,126.0,,,,,,111.0,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Sunchales,82021360,40.0,,,2.0,,,,16.0,,,,,,18.0,,,17.0,,7.0,169.0,,18.0,,25.0,,297.0,,,1.0,,90.0,,426.0,7.0,,,4.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,5.19,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Susana,82021370,,,,,,,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Tacural,82021380,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Vila,82021390,,,,,,,,,,,,,,,,,,,,,,,,,,419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Villa San José,82021410,,,,,,,,,,,,,,,,,,,31.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Virginia,82021420,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Castellanos,Zenón Pereyra,82021430,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Alcorta,82028010,,,,,,,,2.0,,,,,,,,,,,,2.07,,,,,,247.0,,,,,,,6.0,,,,148.0,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Bombal,82028040,,,,,,,,,,,,,,,,,,,,,,,,,687.0,,,,,,,,,,,,273.0,,,,,,,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Cepeda,82028060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Empalme Villa Constitución,82028070,,,,,,,,4.0,,,,,,11.0,,,,,,76.0,,,,,,437.0,,,,,,,78.0,,,,13.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,General Gelly,82028090,,,,,,,,,,,,,,,,,,,190.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Godoy,82028100,,,,,,,,,,,10.0,,,,,,,,2.0,,,,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Juan B. Molina,82028110,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Juncal,82028120,,,,,,,,,,,,,,,,,,,,12.0,,,,,,271.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,La Vanguardia,82028130,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Máximo Paz (Est. Paz),82028140,,,,,,,,,,,,,,,,,,,,,,,,,,1.097,,,,,,,,,,,158.0,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Pavón,82028150,,,,,,,,,,,,,,1.0,,,,,,15.0,,,,,,67.0,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Pavón Arriba,82028160,,,,,,,,,,,,,,,,,,,73.0,,,,,,,391.0,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Peyrano,82028170,,,,,,,,,,,,,,,,,,,,,,,,,,743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Rueda,82028180,,,,,,,,,,,50.0,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Santa Teresa,82028190,,,,,,,,1.0,,,,,,2.0,,,,,56.0,30.0,,,,,,586.0,,,,,,,26.0,,,,149.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Sargento Cabral,82028200,,,,,,,,,,,,,,,,,,,,,,,,,,402.0,,,,,,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Constitución,Villa Constitución,82028230,1.292,,,,,,,91.0,,,,,,324.0,,,,,,1.233,,,,,,2.308,,,,,,,285.0,,,,42.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,244.0,,,,,,,,,,,,,,,,,
SANTA FE,Garay,Cayastá,82035010,,,,,,,,36.0,,,76.0,,,240.0,,,,,68.0,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Garay,Helvecia,82035020,,,,,,,,,,,400.0,,,205.0,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Garay,Los Zapallos,82035030,,,,,,,,14.0,,,17.0,,,8.0,,,,,92.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Garay,Saladero Mariano Cabal,82035040,2.0,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Garay,Santa Rosa de Calchines,82035050,,,,,,,,184.0,,,162.0,,,238.0,,,,,251.0,8.0,,,,109.0,,59.0,,,,,,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Aarón Castellanos (Est. Castellanos),82042010,,,,,8.0,,,7.0,,,14.0,,,1.0,,,,,1.0,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Amenábar,82042020,,,,,,,,,,,,,,84.0,,,,,,18.0,,,,,,114.0,,,,,,,18.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Cafferata,82042030,1.0,,,,,,,,,,,,,,,,,,,,,246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Cañada del Ucle,82042040,,,,,,,,,,,,,,200.0,,,,,,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Carmen,82042050,40.0,,,,,,,,,,,,,82.0,,,,,17.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Carreras,82042060,,,,,,,,,,,,,,,,,,,,259.0,,,,,,7.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Chapuy,82042070,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Chovet,82042080,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Christophersen,82042090,,3.0,,,7.0,,,35.0,,,33.0,,,2.0,,,,,10.0,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Diego de Alvear,82042100,,6.0,,206.0,9.0,,,13.0,,,20.0,,,,,55.0,,,2.0,,,,,,,60.0,,,,,,,,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Elortondo,82042110,,,,,,,,7.0,,,,,,9.0,,,1.183,,,169.0,,,,,,409.0,,,,,,,55.0,,,,6.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Firmat,82042120,2.0,,,,,,,701.0,,,,,,65.0,,1.0,,,,719.0,,,,,,1.324,,,,,,,60.0,,,,10.0,,,,,,33.0,,,,,3.0,,,,,,,,,,,,,,700.0,,,,,,,,,,,,,,,,,
SANTA FE,General López,Hughes,82042130,,,,,,,,,,,,,,,,,,,,,,,,,,1.302,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,
SANTA FE,General López,La Chispa,82042140,,,,,,,,,,,,,,64.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Labordeboy,82042150,,,,,,,,,,,,,,,,,,,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Maggiolo,82042170,,,,,,,,,,,,,,,,,,,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,María Teresa,82042180,,1.0,,,9.0,,,12.0,,,5.0,,,1.048,,,,,1.0,6.0,,,,,,11.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Melincué (Est. San Urbano),82042190,,,,,,,,,,,,,,124.0,,,,,74.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Miguel Torres,82042200,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Murphy,82042210,,,,,,,,,,,,,,550.0,,,,,154.0,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Rufino,82042220,,,,,,,,30.0,,,7.0,,,114.0,,,8.0,,,468.0,,,,,,589.0,,,,,,,3.391,,,,21.0,,,,,,2.204,,,,,3.0,,,,,,,,,,,,,,138.0,,,,,,,,,,,,,,51.0,,,
SANTA FE,General López,San Eduardo,82042230,,,,,,,,,,,,,,,,,,,243.0,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,San Francisco de Santa Fe,82042240,,,,1.0,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,San Gregorio,82042250,96.0,20.0,,,61.0,,,39.0,,,32.0,,,,,,,,80.0,,,,,,,816.0,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Sancti Spiritu,82042260,,,,1.0,,,,,,,,,,,,,,,,,,868.0,,,,31.0,,,,,,,,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Santa Isabel,82042270,,,,1.0,,,,3.0,,,,,,1.0,,,,,,30.0,,,,,,141.0,,,,,,,20.0,,,,3.0,,,,,,,,,,,,,,,,,,,845.0,,,,,,,,,,,,,129.0,,,,,,,,,,
SANTA FE,General López,Teodelina,82042280,,,,,,,,164.0,,,,,,935.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General López,Venado Tuerto,82042290,636.0,,,,,,,140.0,,,3.0,,,268.0,,,,,16.0,554.0,,,,61.0,,4.203,,,,,,,163.0,,,,1.805,,,,,,,,,,,810.0,,,,,,,,,,,,,,1.238,,,,,,,,,,,,,,,,,
SANTA FE,General López,Villa Cañás,82042300,,,,,,,,6.0,,,1.199,,,86.0,,,,,78.0,319.0,,,,,,802.0,,,,,,,165.0,,,,125.0,,,,,,,,,,,30.0,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,
SANTA FE,General López,Wheelwright,82042310,,,,1.0,,,,14.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.293,,,,,,,,,,,69.0,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,Arroyo Ceibal,82049010,,,,,,,,15.0,,,,,,69.0,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,Avellaneda (Est. Ewald),82049020,750.0,,,,,,,161.0,,,,,,606.0,,,,,298.0,,,23.0,,,,23.0,,,,,,,,,,,34.0,,,,,,,,,,,890.0,,,,,,,,,,,,,,692.0,,,,,,,,,,,,,,,,952.0,
SANTA FE,General Obligado,Berna,82049030,10.0,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,El Araza,82049040,,,,,,,,,,,,,,,,,,,,,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,El Rabón,82049050,,,,1.0,,,,,,,,,,,,,,,72.0,64.0,,,,,1.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,Florencia,82049060,,,,1.0,,,,1.0,,,,,,8.0,,,,,,157.0,,,,,4.0,376.0,,,,,,,39.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,Guadalupe Norte,82049070,,,,,,,,2.0,,,,,,1.0,,,,,,9.0,,,,,,60.0,,,,,,,12.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,Ingeniero Chanourdie,82049080,,,,1.0,,,,,,,,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,La Isleta,82049090,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,La Sarita,82049100,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,Lanteri,82049110,,,,,,,,77.0,,,,,,161.0,,,,,31.0,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,Las Garzas,82049120,,,,,,,,1.0,,,,,,1.0,,,,,,10.0,,,,,,65.0,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,Las Toscas,82049130,,,,,1.0,,,,,,,,,,,,,,651.0,1.298,,,,,32.0,259.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,Los Laureles,82049140,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,Malabrigo,82049150,160.0,,,,,,,112.0,,,,,,95.0,,,,,193.0,20.0,,101.0,,,,143.0,,,,,,,24.0,,,,104.0,,,,,,,,,,,183.0,,,,,,,,,,,,,,193.0,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,Paraje San Manuel,82049160,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,Reconquista,82049180,801.0,,,1.0,,,,365.0,,,,,,1.269,,,,,785.0,789.0,,73.0,,,1.0,539.0,,,133.0,,,,1.538,,,,3.097,,,,,,931.0,,,,,8.084,,,,,,,,,,81.0,,,,2.517,,,,,,,,,,,,,,,,653.0,
SANTA FE,General Obligado,San Antonio de Obligado,82049190,,,,6.0,,,,,,,,,,,,,,,121.0,132.0,,,,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,Tacuarendí (Emb. Kilómetro 421),82049200,,,,,,,,,,,,,,,,,,,95.0,115.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,Villa Ana,82049210,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,Villa Guillermina,82049220,,,,1.0,,,,,,,,,,,,,,,214.0,187.0,,,,,1.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,General Obligado,Villa Ocampo,82049230,,,,1.0,,,,,,,,,,,,,,,1.397,,,,,,,2.255,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Iriondo,Barrio Cicarelli,82056010,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Iriondo,Bustinza,82056020,,,,,,,,,,,,,,,,,,,,,,,,,,287.0,,,,,,,90.0,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Iriondo,Cañada de Gómez,82056030,6.0,,,,,,,23.0,,,1.0,,,116.0,,1.0,,,,464.0,,413.0,,25.0,,490.0,,,228.0,,,,72.0,,,,9.0,,,,,39.0,,,,,,9.0,,,,,18.0,,,,,,,,,716.0,,,,,,,,,,,,,,,,,
SANTA FE,Iriondo,Carrizales (Est. Clarke),82056040,1.0,,,,,,,1.0,,,,,,,,,,,388.0,,,,,75.0,,,,,23.0,,,,1.0,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Iriondo,Classon,82056050,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,,95.0,,,,10.0,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Iriondo,Colonia Médici,82056060,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Iriondo,Correa,82056070,,,,,,,,3.0,,,,,,1.0,,,,,,16.0,,,,,,70.0,,,1.399,,,,17.0,,,,236.0,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,
SANTA FE,Iriondo,Larguía,82056080,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Iriondo,Lucio V. López,82056090,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Iriondo,Oliveros,82056100,1.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Iriondo,Pueblo Andino,82056110,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,399.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Iriondo,Salto Grande,82056120,,,,,,,,,,,42.0,,,,,,,,269.0,,,,,145.0,,97.0,,,,,,,,,,,23.0,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Iriondo,Serodino,82056130,,,,,,,,2.0,,,,,,3.0,,,,,1.0,42.0,,,,124.0,,143.0,,,,,,,23.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Iriondo,Totoras,82056140,,,,,,,,9.0,,,,,,4.0,,,,,1.0,59.0,,,,,,385.0,,,,,,,662.0,,,,20.0,,,,,,,,,,,247.0,,,,,,,,,,,,,,158.0,,,,,,,,,,,,,,,,,
SANTA FE,Iriondo,Villa Eloísa,82056150,,,,,,,,,,,,,,,,,62.0,,19.0,450.0,,,,,,113.0,,,,,,,,,,,,,,,,,455.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Iriondo,Villa La Rivera (Oliveros),82056160,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,Iriondo,Villa La Rivera (Pueblo Andino),82056170,2.0,,,,,,,,,,,,,2.0,,,,,,18.0,,,,,,63.0,,,,,,,9.0,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,La Capital,Angel Gallardo,82063010,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,La Capital,Arroyo Aguiar,82063020,2.0,,,,,,,1.0,,,,,,,,,,,,12.0,,,,,,109.0,,,,,,,12.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,La Capital,Arroyo Leyes,82063030,,,,,,,,209.0,,,355.0,,,310.0,,,,,232.0,,,,,115.0,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,La Capital,Cabal,82063040,,,,,,,,,,,,,,,,,,,,,,1.0,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,La Capital,Candioti,82063060,,,,,,,,,,,,,,,,,,,,,,,,1.0,,205.0,,,,,,,30.0,,,,11.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
SANTA FE,La Capital,Emilia,82063070,,,,,,,,2.0,,,,,,1.0,,,,,,11.0,,,,,,224.0,,,,,,,16.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA FE,La Capital,Laguna Paiva,82063080,,,,,,,,1.0,,,,,,81.0,,,,,,267.0,,2.0,,,,1.331,,,,,,,59.0,,,,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
